run_id,replicate_id,truth_id,kind,cause,site_id,target,stage,intensity,onset_utc,end_utc,onset_step,end_step,expected_observable,notes
power-outage,0,evt-mains:site_a,injected,mains_failure,site_a,site_a,mains_loss,step,2026-09-03T09:01:00Z,2026-09-03T09:15:00Z,60,900,"power_state_end,soc_pct,ats_transitions",params={}
power-outage,0,evt-imbalance:site_a,injected,cell_deviation,site_a,site_a,cell_imbalance,step,2026-09-03T09:05:00Z,2026-09-03T09:15:00Z,300,900,cell_imbalance_mv,"params={'cell_index': 4, 'delta_mv': 120}"
power-outage,0,transition:power_state:60,transition,power_state,site_a,power_state,MAINS->BATTERY,,2026-09-03T09:01:00Z,2026-09-03T09:01:01Z,60,61,power_state,
power-outage,0,transition:protection_trip:60,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:01:00Z,2026-09-03T09:01:01Z,60,61,protection_trip,
power-outage,0,transition:power_state:61,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:01:01Z,2026-09-03T09:01:02Z,61,62,power_state,
power-outage,0,transition:protection_trip:61,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:01:01Z,2026-09-03T09:01:02Z,61,62,protection_trip,
power-outage,0,transition:shed_groups:61,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:01:01Z,2026-09-03T09:01:02Z,61,62,shed_groups,
power-outage,0,transition:ap_online:site_a:61,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:01:01Z,2026-09-03T09:01:02Z,61,62,ap_online:site_a,
power-outage,0,transition:power_state:76,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:01:16Z,2026-09-03T09:01:17Z,76,77,power_state,
power-outage,0,transition:shed_groups:76,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:01:16Z,2026-09-03T09:01:17Z,76,77,shed_groups,
power-outage,0,transition:ap_online:site_a:76,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:01:16Z,2026-09-03T09:01:17Z,76,77,ap_online:site_a,
power-outage,0,transition:protection_trip:77,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:01:17Z,2026-09-03T09:01:18Z,77,78,protection_trip,
power-outage,0,transition:power_state:78,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:01:18Z,2026-09-03T09:01:19Z,78,79,power_state,
power-outage,0,transition:protection_trip:78,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:01:18Z,2026-09-03T09:01:19Z,78,79,protection_trip,
power-outage,0,transition:shed_groups:78,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:01:18Z,2026-09-03T09:01:19Z,78,79,shed_groups,
power-outage,0,transition:ap_online:site_a:78,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:01:18Z,2026-09-03T09:01:19Z,78,79,ap_online:site_a,
power-outage,0,transition:power_state:93,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:01:33Z,2026-09-03T09:01:34Z,93,94,power_state,
power-outage,0,transition:shed_groups:93,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:01:33Z,2026-09-03T09:01:34Z,93,94,shed_groups,
power-outage,0,transition:ap_online:site_a:93,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:01:33Z,2026-09-03T09:01:34Z,93,94,ap_online:site_a,
power-outage,0,transition:protection_trip:94,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:01:34Z,2026-09-03T09:01:35Z,94,95,protection_trip,
power-outage,0,transition:power_state:95,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:01:35Z,2026-09-03T09:01:36Z,95,96,power_state,
power-outage,0,transition:protection_trip:95,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:01:35Z,2026-09-03T09:01:36Z,95,96,protection_trip,
power-outage,0,transition:shed_groups:95,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:01:35Z,2026-09-03T09:01:36Z,95,96,shed_groups,
power-outage,0,transition:ap_online:site_a:95,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:01:35Z,2026-09-03T09:01:36Z,95,96,ap_online:site_a,
power-outage,0,transition:power_state:110,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:01:50Z,2026-09-03T09:01:51Z,110,111,power_state,
power-outage,0,transition:shed_groups:110,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:01:50Z,2026-09-03T09:01:51Z,110,111,shed_groups,
power-outage,0,transition:ap_online:site_a:110,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:01:50Z,2026-09-03T09:01:51Z,110,111,ap_online:site_a,
power-outage,0,transition:protection_trip:111,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:01:51Z,2026-09-03T09:01:52Z,111,112,protection_trip,
power-outage,0,transition:power_state:112,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:01:52Z,2026-09-03T09:01:53Z,112,113,power_state,
power-outage,0,transition:protection_trip:112,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:01:52Z,2026-09-03T09:01:53Z,112,113,protection_trip,
power-outage,0,transition:shed_groups:112,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:01:52Z,2026-09-03T09:01:53Z,112,113,shed_groups,
power-outage,0,transition:ap_online:site_a:112,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:01:52Z,2026-09-03T09:01:53Z,112,113,ap_online:site_a,
power-outage,0,transition:power_state:127,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:02:07Z,2026-09-03T09:02:08Z,127,128,power_state,
power-outage,0,transition:shed_groups:127,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:02:07Z,2026-09-03T09:02:08Z,127,128,shed_groups,
power-outage,0,transition:ap_online:site_a:127,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:02:07Z,2026-09-03T09:02:08Z,127,128,ap_online:site_a,
power-outage,0,transition:protection_trip:128,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:02:08Z,2026-09-03T09:02:09Z,128,129,protection_trip,
power-outage,0,transition:power_state:129,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:02:09Z,2026-09-03T09:02:10Z,129,130,power_state,
power-outage,0,transition:protection_trip:129,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:02:09Z,2026-09-03T09:02:10Z,129,130,protection_trip,
power-outage,0,transition:shed_groups:129,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:02:09Z,2026-09-03T09:02:10Z,129,130,shed_groups,
power-outage,0,transition:ap_online:site_a:129,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:02:09Z,2026-09-03T09:02:10Z,129,130,ap_online:site_a,
power-outage,0,transition:power_state:144,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:02:24Z,2026-09-03T09:02:25Z,144,145,power_state,
power-outage,0,transition:shed_groups:144,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:02:24Z,2026-09-03T09:02:25Z,144,145,shed_groups,
power-outage,0,transition:ap_online:site_a:144,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:02:24Z,2026-09-03T09:02:25Z,144,145,ap_online:site_a,
power-outage,0,transition:protection_trip:145,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:02:25Z,2026-09-03T09:02:26Z,145,146,protection_trip,
power-outage,0,transition:power_state:146,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:02:26Z,2026-09-03T09:02:27Z,146,147,power_state,
power-outage,0,transition:protection_trip:146,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:02:26Z,2026-09-03T09:02:27Z,146,147,protection_trip,
power-outage,0,transition:shed_groups:146,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:02:26Z,2026-09-03T09:02:27Z,146,147,shed_groups,
power-outage,0,transition:ap_online:site_a:146,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:02:26Z,2026-09-03T09:02:27Z,146,147,ap_online:site_a,
power-outage,0,transition:power_state:161,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:02:41Z,2026-09-03T09:02:42Z,161,162,power_state,
power-outage,0,transition:shed_groups:161,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:02:41Z,2026-09-03T09:02:42Z,161,162,shed_groups,
power-outage,0,transition:ap_online:site_a:161,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:02:41Z,2026-09-03T09:02:42Z,161,162,ap_online:site_a,
power-outage,0,transition:protection_trip:162,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:02:42Z,2026-09-03T09:02:43Z,162,163,protection_trip,
power-outage,0,transition:power_state:163,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:02:43Z,2026-09-03T09:02:44Z,163,164,power_state,
power-outage,0,transition:protection_trip:163,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:02:43Z,2026-09-03T09:02:44Z,163,164,protection_trip,
power-outage,0,transition:shed_groups:163,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:02:43Z,2026-09-03T09:02:44Z,163,164,shed_groups,
power-outage,0,transition:ap_online:site_a:163,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:02:43Z,2026-09-03T09:02:44Z,163,164,ap_online:site_a,
power-outage,0,transition:power_state:178,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:02:58Z,2026-09-03T09:02:59Z,178,179,power_state,
power-outage,0,transition:shed_groups:178,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:02:58Z,2026-09-03T09:02:59Z,178,179,shed_groups,
power-outage,0,transition:ap_online:site_a:178,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:02:58Z,2026-09-03T09:02:59Z,178,179,ap_online:site_a,
power-outage,0,transition:protection_trip:179,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:02:59Z,2026-09-03T09:03:00Z,179,180,protection_trip,
power-outage,0,transition:power_state:180,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:03:00Z,2026-09-03T09:03:01Z,180,181,power_state,
power-outage,0,transition:protection_trip:180,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:03:00Z,2026-09-03T09:03:01Z,180,181,protection_trip,
power-outage,0,transition:shed_groups:180,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:03:00Z,2026-09-03T09:03:01Z,180,181,shed_groups,
power-outage,0,transition:ap_online:site_a:180,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:03:00Z,2026-09-03T09:03:01Z,180,181,ap_online:site_a,
power-outage,0,transition:power_state:195,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:03:15Z,2026-09-03T09:03:16Z,195,196,power_state,
power-outage,0,transition:shed_groups:195,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:03:15Z,2026-09-03T09:03:16Z,195,196,shed_groups,
power-outage,0,transition:ap_online:site_a:195,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:03:15Z,2026-09-03T09:03:16Z,195,196,ap_online:site_a,
power-outage,0,transition:protection_trip:196,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:03:16Z,2026-09-03T09:03:17Z,196,197,protection_trip,
power-outage,0,transition:power_state:197,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:03:17Z,2026-09-03T09:03:18Z,197,198,power_state,
power-outage,0,transition:protection_trip:197,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:03:17Z,2026-09-03T09:03:18Z,197,198,protection_trip,
power-outage,0,transition:shed_groups:197,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:03:17Z,2026-09-03T09:03:18Z,197,198,shed_groups,
power-outage,0,transition:ap_online:site_a:197,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:03:17Z,2026-09-03T09:03:18Z,197,198,ap_online:site_a,
power-outage,0,transition:power_state:212,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:03:32Z,2026-09-03T09:03:33Z,212,213,power_state,
power-outage,0,transition:shed_groups:212,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:03:32Z,2026-09-03T09:03:33Z,212,213,shed_groups,
power-outage,0,transition:ap_online:site_a:212,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:03:32Z,2026-09-03T09:03:33Z,212,213,ap_online:site_a,
power-outage,0,transition:protection_trip:213,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:03:33Z,2026-09-03T09:03:34Z,213,214,protection_trip,
power-outage,0,transition:power_state:214,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:03:34Z,2026-09-03T09:03:35Z,214,215,power_state,
power-outage,0,transition:protection_trip:214,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:03:34Z,2026-09-03T09:03:35Z,214,215,protection_trip,
power-outage,0,transition:shed_groups:214,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:03:34Z,2026-09-03T09:03:35Z,214,215,shed_groups,
power-outage,0,transition:ap_online:site_a:214,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:03:34Z,2026-09-03T09:03:35Z,214,215,ap_online:site_a,
power-outage,0,transition:power_state:229,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:03:49Z,2026-09-03T09:03:50Z,229,230,power_state,
power-outage,0,transition:shed_groups:229,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:03:49Z,2026-09-03T09:03:50Z,229,230,shed_groups,
power-outage,0,transition:ap_online:site_a:229,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:03:49Z,2026-09-03T09:03:50Z,229,230,ap_online:site_a,
power-outage,0,transition:protection_trip:230,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:03:50Z,2026-09-03T09:03:51Z,230,231,protection_trip,
power-outage,0,transition:power_state:231,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:03:51Z,2026-09-03T09:03:52Z,231,232,power_state,
power-outage,0,transition:protection_trip:231,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:03:51Z,2026-09-03T09:03:52Z,231,232,protection_trip,
power-outage,0,transition:shed_groups:231,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:03:51Z,2026-09-03T09:03:52Z,231,232,shed_groups,
power-outage,0,transition:ap_online:site_a:231,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:03:51Z,2026-09-03T09:03:52Z,231,232,ap_online:site_a,
power-outage,0,transition:power_state:246,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:06Z,2026-09-03T09:04:07Z,246,247,power_state,
power-outage,0,transition:shed_groups:246,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:06Z,2026-09-03T09:04:07Z,246,247,shed_groups,
power-outage,0,transition:ap_online:site_a:246,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:06Z,2026-09-03T09:04:07Z,246,247,ap_online:site_a,
power-outage,0,transition:protection_trip:247,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:07Z,2026-09-03T09:04:08Z,247,248,protection_trip,
power-outage,0,transition:power_state:248,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:08Z,2026-09-03T09:04:09Z,248,249,power_state,
power-outage,0,transition:protection_trip:248,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:08Z,2026-09-03T09:04:09Z,248,249,protection_trip,
power-outage,0,transition:shed_groups:248,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:08Z,2026-09-03T09:04:09Z,248,249,shed_groups,
power-outage,0,transition:ap_online:site_a:248,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:08Z,2026-09-03T09:04:09Z,248,249,ap_online:site_a,
power-outage,0,transition:power_state:263,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:23Z,2026-09-03T09:04:24Z,263,264,power_state,
power-outage,0,transition:shed_groups:263,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:23Z,2026-09-03T09:04:24Z,263,264,shed_groups,
power-outage,0,transition:ap_online:site_a:263,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:23Z,2026-09-03T09:04:24Z,263,264,ap_online:site_a,
power-outage,0,transition:protection_trip:264,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:24Z,2026-09-03T09:04:25Z,264,265,protection_trip,
power-outage,0,transition:power_state:265,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:25Z,2026-09-03T09:04:26Z,265,266,power_state,
power-outage,0,transition:protection_trip:265,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:25Z,2026-09-03T09:04:26Z,265,266,protection_trip,
power-outage,0,transition:shed_groups:265,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:25Z,2026-09-03T09:04:26Z,265,266,shed_groups,
power-outage,0,transition:ap_online:site_a:265,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:25Z,2026-09-03T09:04:26Z,265,266,ap_online:site_a,
power-outage,0,transition:power_state:280,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:40Z,2026-09-03T09:04:41Z,280,281,power_state,
power-outage,0,transition:shed_groups:280,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:40Z,2026-09-03T09:04:41Z,280,281,shed_groups,
power-outage,0,transition:ap_online:site_a:280,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:40Z,2026-09-03T09:04:41Z,280,281,ap_online:site_a,
power-outage,0,transition:protection_trip:281,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:41Z,2026-09-03T09:04:42Z,281,282,protection_trip,
power-outage,0,transition:power_state:282,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,power_state,
power-outage,0,transition:protection_trip:282,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,protection_trip,
power-outage,0,transition:shed_groups:282,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,shed_groups,
power-outage,0,transition:ap_online:site_a:282,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,ap_online:site_a,
power-outage,0,transition:power_state:297,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:57Z,2026-09-03T09:04:58Z,297,298,power_state,
power-outage,0,transition:shed_groups:297,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:57Z,2026-09-03T09:04:58Z,297,298,shed_groups,
power-outage,0,transition:ap_online:site_a:297,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:57Z,2026-09-03T09:04:58Z,297,298,ap_online:site_a,
power-outage,0,transition:protection_trip:298,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:58Z,2026-09-03T09:04:59Z,298,299,protection_trip,
power-outage,0,transition:power_state:299,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:59Z,2026-09-03T09:05:00Z,299,300,power_state,
power-outage,0,transition:protection_trip:299,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:59Z,2026-09-03T09:05:00Z,299,300,protection_trip,
power-outage,0,transition:shed_groups:299,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:59Z,2026-09-03T09:05:00Z,299,300,shed_groups,
power-outage,0,transition:ap_online:site_a:299,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:59Z,2026-09-03T09:05:00Z,299,300,ap_online:site_a,
power-outage,0,transition:power_state:314,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:05:14Z,2026-09-03T09:05:15Z,314,315,power_state,
power-outage,0,transition:shed_groups:314,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:05:14Z,2026-09-03T09:05:15Z,314,315,shed_groups,
power-outage,0,transition:ap_online:site_a:314,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:05:14Z,2026-09-03T09:05:15Z,314,315,ap_online:site_a,
power-outage,0,transition:protection_trip:315,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:05:15Z,2026-09-03T09:05:16Z,315,316,protection_trip,
