run_id,replicate_id,truth_id,kind,cause,site_id,target,stage,intensity,onset_utc,end_utc,onset_step,end_step,expected_observable,notes
doe-006,0,transition:shed_groups:588,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:09:48Z,2026-09-03T09:09:49Z,588,589,shed_groups,
doe-006,0,transition:ap_online:site_a:588,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:09:48Z,2026-09-03T09:09:49Z,588,589,ap_online:site_a,
doe-006,0,transition:power_state:603,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:10:03Z,2026-09-03T09:10:04Z,603,604,power_state,
doe-006,0,transition:shed_groups:603,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:10:03Z,2026-09-03T09:10:04Z,603,604,shed_groups,
doe-006,0,transition:ap_online:site_a:603,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:10:03Z,2026-09-03T09:10:04Z,603,604,ap_online:site_a,
doe-006,0,transition:protection_trip:604,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:10:04Z,2026-09-03T09:10:05Z,604,605,protection_trip,
doe-006,0,transition:power_state:605,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:10:05Z,2026-09-03T09:10:06Z,605,606,power_state,
doe-006,0,transition:protection_trip:605,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:10:05Z,2026-09-03T09:10:06Z,605,606,protection_trip,
doe-006,0,transition:shed_groups:605,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:10:05Z,2026-09-03T09:10:06Z,605,606,shed_groups,
doe-006,0,transition:ap_online:site_a:605,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:10:05Z,2026-09-03T09:10:06Z,605,606,ap_online:site_a,
doe-006,0,transition:power_state:620,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:10:20Z,2026-09-03T09:10:21Z,620,621,power_state,
doe-006,0,transition:shed_groups:620,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:10:20Z,2026-09-03T09:10:21Z,620,621,shed_groups,
doe-006,0,transition:ap_online:site_a:620,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:10:20Z,2026-09-03T09:10:21Z,620,621,ap_online:site_a,
doe-006,0,transition:protection_trip:621,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:10:21Z,2026-09-03T09:10:22Z,621,622,protection_trip,
doe-006,0,transition:power_state:622,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:10:22Z,2026-09-03T09:10:23Z,622,623,power_state,
doe-006,0,transition:protection_trip:622,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:10:22Z,2026-09-03T09:10:23Z,622,623,protection_trip,
doe-006,0,transition:shed_groups:622,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:10:22Z,2026-09-03T09:10:23Z,622,623,shed_groups,
doe-006,0,transition:ap_online:site_a:622,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:10:22Z,2026-09-03T09:10:23Z,622,623,ap_online:site_a,
doe-006,0,transition:power_state:637,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:10:37Z,2026-09-03T09:10:38Z,637,638,power_state,
doe-006,0,transition:shed_groups:637,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:10:37Z,2026-09-03T09:10:38Z,637,638,shed_groups,
