20260758,ensemble_no_temp,0.9-1.0,0.95055,0.99904,43960
20260759,calibrated,0.0-0.1,0,0,0
20260759,calibrated,0.1-0.2,0,0,0
20260759,calibrated,0.2-0.3,0,0,0
20260759,calibrated,0.3-0.4,0.37749,0.45976,5392
20260759,calibrated,0.4-0.5,0.45027,0.66173,17900
20260759,calibrated,0.5-0.6,0.55073,0.87256,17773
20260759,calibrated,0.6-0.7,0.65097,0.95603,20651
20260759,calibrated,0.7-0.8,0.75100,0.98748,22603
20260759,calibrated,0.8-0.9,0.85378,0.99772,27626
20260759,calibrated,0.9-1.0,0.92988,0.99988,17287
20260759,ensemble_no_temp,0.0-0.1,0,0,0
20260759,ensemble_no_temp,0.1-0.2,0,0,0
20260759,ensemble_no_temp,0.2-0.3,0,0,0
20260759,ensemble_no_temp,0.3-0.4,0.37761,0.42175,3035
20260759,ensemble_no_temp,0.4-0.5,0.45267,0.58638,12920
20260759,ensemble_no_temp,0.5-0.6,0.54969,0.78634,13180
20260759,ensemble_no_temp,0.6-0.7,0.65147,0.89917,14688
20260759,ensemble_no_temp,0.7-0.8,0.75167,0.96003,18740
20260759,ensemble_no_temp,0.8-0.9,0.85331,0.98797,24776
20260759,ensemble_no_temp,0.9-1.0,0.95075,0.99895,41893
