run_id,scenario,arm,repetition,phase,data_origin,site,operator_id_pseudonym,target_node,violation_type,t_attack,t_detect,t_alert,t_action_start,t_contain,t_service_restore,t_recover,detection_latency,containment_latency,detected,contained,recovered,detector_used,action_selected,action_optimal,action_regret,containment_effect,residual_impact,policy_violation,unsafe_action,rollback,fp_samples_holdout,fp_rate_holdout,fp_nodes_persistent,fp_per_hour,integrity_tp,integrity_fp,integrity_cycles,kappa,convergence_margin,source_localized,blast_recall,blast_precision,whatif_abs_err,nri,availability_below_amin,min_availability,orchestrator_cpu_s,run_cpu_s,censored_restore,exclusion_flag,exclusion_reason,protocol_deviation,execution_order,start_utc,raw_log_path,raw_log_sha256
CONF-S2-A1-r018,S2,A1,18,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,32,0.013333333333333334,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9014915621492753,0.7414583333333333,0.8869861033891824,0.00014396599999999538,0.028324837999999852,1,0,,,1,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A1-r018.json.gz,1e5cea2ccd22381b7a21e5e1183e1b9dffbd332b5835904cd2e9331bf1cec255
CONF-S2-A4-r018,S2,A4,18,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,636.0,637.0,645.001,653.001,373.5,368.001,336.0,353.001,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,42,0.0175,0,0.0,1,12,673,nan,nan,1,0.16666666666666666,1.0,nan,0.9895034875589167,0.30041666666666667,0.8890504166544474,0.00015301399999989584,0.038371930000000054,0,0,,,2,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A4-r018.json.gz,461b161f7d1ad9ebe7797a737c6bf0aba36cf2a54febffb13336a5c1170cf602
CONF-S2-A2-r018,S2,A2,18,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,42,0.0175,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9014783985325028,0.7414583333333333,0.8883526249748603,0.00018110900000012364,0.039924756999999866,1,0,,,3,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A2-r018.json.gz,ba50ec1be5127985b7e41151de5260182ed7ab9e601671fc0e1b51cbfa23eb43
CONF-S2-A0-r018,S2,A0,18,confirmatory,simulation,SIL-container,OP-SIM,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,32,0.013333333333333334,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9016219871760929,0.7414583333333333,0.8860866199232355,0.00019273499999994392,0.026343242000000044,1,0,,,4,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A0-r018.json.gz,aebb9664975cb05160310d78c44f24da3544d4c0d4f8d93fad9c190fa9ca604b
CONF-S2-A3-r018,S2,A3,18,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,deny_and_reschedule,0,0.05246102163048915,0.0,1.0,0,0,0,42,0.0175,0,0.0,0,0,0,1.2180770998353896,1.0,0,0.0,nan,0.02169994841407885,0.9016242283963184,0.7414583333333333,0.8867548547976191,0.0009612539999999115,0.04220089100000002,1,0,,,5,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A3-r018.json.gz,5ea0075d0ee8d575db89a9fd325484fe792c26ea056796ac2d48d5738f47fe36
CONF-S2-A5-r018,S2,A5,18,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,368.0,369.0,377.001,385.001,106.5,100.00099999999998,68.0,85.00099999999998,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,42,0.0175,0,0.0,1,3,137,1.1925045150021198,1.0,1,0.16666666666666666,1.0,0.03689549856356522,0.9896946955873591,0.07708333333333334,0.8905654587657683,0.0008379300000000978,0.027028162000000133,0,0,,,6,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A5-r018.json.gz,47bdbf1fa89a3cf4c3d5c2a1f10dfe1c8df7f2538ff001c9ae8516a477074dfb
CONF-S2-A2-r035,S2,A2,35,confirmatory,simulation,SIL-container,AUTO,s04,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,38,0.015833333333333335,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9015582429581893,0.741875,0.8877405637572345,0.00018462299999999487,0.03911393800000007,1,0,,,7,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A2-r035.json.gz,b12ed08fa69ec395acfe9413c190c0384924071e078536c00bb1af5512c7a2b8
CONF-S2-A1-r035,S2,A1,35,confirmatory,simulation,SIL-container,AUTO,s04,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,29,0.012083333333333333,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9016103977020918,0.7410416666666667,0.8875792788112095,0.00012420300000015594,0.025763038000000016,1,0,,,8,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A1-r035.json.gz,39185bb4a093c54a19134d45508b43fae2c3a58a73aac945ca17728a4d8913ca
CONF-S2-A3-r035,S2,A3,35,confirmatory,simulation,SIL-container,AUTO,s04,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,deny_and_reschedule,0,0.03925327726283345,0.0,1.0,0,0,0,38,0.015833333333333335,0,0.0,0,0,0,1.2055862223157252,1.0,0,0.0,nan,0.019357788611284232,0.9014760728793066,0.7414583333333333,0.8857522911796213,0.0009240910000001268,0.04053610499999993,1,0,,,9,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A3-r035.json.gz,14952db02ea39dee0c2ec536799894fc5aa1aed45bdf2905bd6c8a12d96a35da
CONF-S2-A0-r035,S2,A0,35,confirmatory,simulation,SIL-container,OP-SIM,s04,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,29,0.012083333333333333,0,0.0,0,0,0,nan,nan,1,0.0,nan,nan,0.9017071578921825,0.7414583333333333,0.886720684438016,0.00011812799999999513,0.02547919199999993,1,0,,,10,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A0-r035.json.gz,cc7f80cd0907ac42dad22488fd61cd6200b1dd3949b2bd736e5f05d792270f3f
CONF-S2-A4-r035,S2,A4,35,confirmatory,simulation,SIL-container,AUTO,s04,,300.0,510.0,511.0,519.001,527.001,246.0,242.00099999999998,210.0,227.00099999999998,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,38,0.015833333333333335,0,0.0,1,2,421,nan,nan,1,0.16666666666666666,1.0,nan,0.9897358721234935,0.19625,0.8893102849927913,0.00013109000000000037,0.03214158200000017,0,0,,,11,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A4-r035.json.gz,e0f82ac38d4cf6bc8d7d41cf8cc6d2f11caf8a369920c942cb936d60e1e2f6dc
CONF-S2-A5-r035,S2,A5,35,confirmatory,simulation,SIL-container,AUTO,s04,,300.0,320.5,321.5,329.501,337.501,59.5,52.500999999999976,20.5,37.500999999999976,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,38,0.015833333333333335,0,0.0,1,0,42,1.1689783883408078,1.0,1,0.16666666666666666,1.0,0.006410874785031329,0.9897552972974336,0.03875,0.8914778643428305,0.000940626,0.024062356999999812,0,0,,,12,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A5-r035.json.gz,38866129da12f16f2f41f6aa55c6717183b8cc923a1bb6e564ee693694b8f7b0
CONF-S1-A2-r037,S1,A2,37,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,340.5,341.5,349.501,357.501,101.0,72.50099999999998,40.5,57.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6827411296455037,0.03,0,0,0,33,0.01375,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9755065357113278,0.08,0.7413858870436447,0.00012504700000004476,0.024911036999999858,0,0,,,13,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A2-r037.json.gz,d49934076bd4a0701923dcf7438691988b4f2f7b6b83bff912e78a9bbaf4b3a7
CONF-S1-A3-r037,S1,A3,37,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,340.5,341.5,349.501,357.501,107.0,72.50099999999998,40.5,57.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6827411296455037,0.03,0,0,0,33,0.01375,0,0.0,0,0,0,1.7136393365622922,1.0,1,0.6,1.0,0.17252879577812852,0.9754298198746403,0.08083333333333333,0.7409840289259617,0.0008639530000000839,0.024335691999999964,0,0,,,14,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A3-r037.json.gz,1ff35b496ca98931bda2e548f7a8382addb580a9cbf12d7a26db0628b1cd12b4
CONF-S1-A4-r037,S1,A4,37,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,340.5,341.5,349.501,357.501,102.0,72.50099999999998,40.5,57.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6827411296455037,0.03,0,0,0,33,0.01375,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.9756474836783271,0.08208333333333333,0.7397177667251126,0.00016840599999978778,0.023609996999999883,0,0,,,15,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A4-r037.json.gz,f11c22db037c2773df08d3b96caaeb93d9a7d9b739194a1875b1d44b2ee470ed
CONF-S1-A5-r037,S1,A5,37,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,340.5,341.5,349.501,357.501,105.0,72.50099999999998,40.5,57.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.6827411296455037,0.03,0,0,0,33,0.01375,0,0.0,0,0,0,1.8916029256189326,1.0,1,0.8,1.0,0.013992887239401841,0.9755902893633447,0.08125,0.7397349870244192,0.000920492000000106,0.024132907999999897,0,0,,,16,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A5-r037.json.gz,fc9a47406e572955621f4f9641bbac9d22788efbec4a774c8f718c2e9318d550
CONF-S1-A1-r037,S1,A1,37,confirmatory,simulation,SIL-container,AUTO,e0,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,20,0.008333333333333333,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.7542576520318988,0.746875,0.7389317393279968,0.00011375199999985597,0.02567465999999996,1,0,,,17,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A1-r037.json.gz,65bf52acf10764efc95d8c02b1d514f1725ca4aa54a78a31cc36a60f8d89964e
CONF-S1-A0-r037,S1,A0,37,confirmatory,simulation,SIL-container,OP-SIM,e0,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,20,0.008333333333333333,0,0.0,0,0,0,nan,nan,1,0.2,1.0,nan,0.7541168229815249,0.7464583333333333,0.7373387720855399,0.00011501700000016157,0.025914779000000276,1,0,,,18,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A0-r037.json.gz,b7514b67bd22998e010659fc69a68f7e52f25d8809daec31510d492f9525468f
CONF-S2-A3-r011,S2,A3,11,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,deny_and_reschedule,0,0.046796877009850385,0.0,1.0,0,0,0,44,0.018333333333333333,0,0.0,0,0,0,1.2289276299472311,1.0,0,0.0,nan,0.019487626937577995,0.9014980580891373,0.7410416666666667,0.887635070394809,0.0008601040000000282,0.040831689000000004,1,0,,,19,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A3-r011.json.gz,d49bce7a3e9f82bacea5586f7f5ec596483c5fb8aa3d78d48334dcb294c27b5c
CONF-S2-A4-r011,S2,A4,11,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,380.5,381.5,389.501,397.501,117.0,112.50099999999998,80.5,97.50099999999998,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,44,0.018333333333333333,0,0.0,1,1,162,nan,nan,1,0.16666666666666666,1.0,nan,0.9899179960001785,0.08916666666666667,0.8888626410547786,0.00023057099999990172,0.0261694910000001,0,0,,,20,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A4-r011.json.gz,29abcff07c19fa3f3e52143890f452e987eb186707d4b15267b285fbc337da56
CONF-S2-A1-r011,S2,A1,11,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,29,0.012083333333333333,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9016881222196614,0.741875,0.886837652481802,0.00011167800000011496,0.025563373000000222,1,0,,,21,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A1-r011.json.gz,88f41c1ff7405a8962f9e60c9b6509309e1518c3ad2c2b90d768a8fb97d31508
CONF-S2-A2-r011,S2,A2,11,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,44,0.018333333333333333,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9015684298151462,0.7414583333333333,0.8886667502887082,0.0001464680000000662,0.03965839300000029,1,0,,,22,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A2-r011.json.gz,119bf44d47b0f847cab8e2e460cac46116223c66564324433385a8ab7df2c6ff
CONF-S2-A5-r011,S2,A5,11,confirmatory,simulation,SIL-container,AUTO,s07,,300.0,302.0,303.0,311.001,319.001,39.0,34.000999999999976,2.0,19.000999999999976,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,44,0.018333333333333333,0,0.0,1,0,5,1.1815724250979787,1.0,1,0.0,nan,0.058118053591653895,0.991192980895103,0.022916666666666665,0.9014919953195711,0.0008411129999998934,0.023260171999999635,0,0,,,23,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A5-r011.json.gz,97788bb02460c170985581bbe7dc53108f262c489707fa7b8078d41c1e0bfd6b
CONF-S2-A0-r011,S2,A0,11,confirmatory,simulation,SIL-container,OP-SIM,s07,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,29,0.012083333333333333,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9014388504969781,0.740625,0.8858450368462383,0.00010808700000008997,0.02525937899999997,1,0,,,24,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S2-A0-r011.json.gz,a99fc1321db66313c56561971b81ba0053d204722f276f6bad28fc595aea2d45
CONF-S1-A3-r029,S1,A3,29,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,334.0,335.0,343.001,351.001,96.5,66.00099999999998,34.0,51.000999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5514309334761918,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,1.189440184213192,1.0,1,0.5,1.0,0.2218764383272433,0.9756297930949843,0.07541666666666667,0.7401856601214563,0.0008606279999998634,0.023596855000000083,0,0,,,25,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A3-r029.json.gz,8e4f866cdd2f8b6b9e50c9289ab21efb9172d517c381d71f77b62591843b6a67
CONF-S1-A5-r029,S1,A5,29,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,334.0,335.0,343.001,351.001,97.5,66.00099999999998,34.0,51.000999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5514309334761918,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,1.1793084517390264,1.0,1,1.0,1.0,0.04288584838323406,0.9754117997226665,0.07458333333333333,0.7433779998171073,0.0009527790000003478,0.0245655629999999,0,0,,,26,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A5-r029.json.gz,baedefcc6dc452f6f009ad2b765d6a92f43987d6eda8cd036de91fc5b5c2c74e
CONF-S1-A0-r029,S1,A0,29,confirmatory,simulation,SIL-container,OP-SIM,e1,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,25,0.010416666666666666,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.7540647303485757,0.7472916666666667,0.7365901796660831,0.00011222199999982863,0.025259901000000085,1,0,,,27,2026-08-30T20:06:15+00:00,data/simulation/raw/CONF-S1-A0-r029.json.gz,e398d068c81a75ce32187f1d4c9e68bfd50d01a17c313dc6aede12be7bb04b5f
CONF-S1-A4-r029,S1,A4,29,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,334.0,335.0,343.001,351.001,101.5,66.00099999999998,34.0,51.000999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5514309334761918,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.975541540906204,0.075,0.739601100183712,0.0001319660000000944,0.024257278999999965,0,0,,,28,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A4-r029.json.gz,46b5c6a590008eb2df9333bdc76e93e20ede3d91e9bcc45235f075f32d6d2db3
CONF-S1-A1-r029,S1,A1,29,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,25,0.010416666666666666,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.7543400110526753,0.746875,0.735043296102077,0.00012136799999984405,0.02561858699999986,1,0,,,29,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A1-r029.json.gz,dcdb6877752411df7a33a2acd3739ee06cef378add776d2361438fa145cb271c
CONF-S1-A2-r029,S1,A2,29,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,334.0,335.0,343.001,351.001,97.0,66.00099999999998,34.0,51.000999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5514309334761918,0.03,0,0,0,37,0.015416666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9754534090374871,0.07625,0.7382959765601891,0.00013747200000002735,0.023437165999999898,0,0,,,30,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A2-r029.json.gz,64fa69b7a0e36069f214c488db1b143ae56f2c3e0439200e15b418ea100c6a4b
CONF-S2-A5-r004,S2,A5,4,confirmatory,simulation,SIL-container,AUTO,s09,,300.0,607.0,608.0,616.001,624.001,344.0,339.001,307.0,324.001,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,47,0.019583333333333335,0,0.0,1,4,615,1.1721934216822807,1.0,1,0.16666666666666666,1.0,0.015307494510028441,0.9896760888930659,0.27666666666666667,0.8904550844622074,0.000945269999999887,0.036681349000000196,0,0,,,31,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A5-r004.json.gz,f67e2e3c442bf8c250f779eb3415e3357dbd2cf9a0b87d1ff681131d86bd303b
CONF-S2-A3-r004,S2,A3,4,confirmatory,simulation,SIL-container,AUTO,s09,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,deny_and_reschedule,0,0.03767344962921744,0.0,1.0,0,0,0,47,0.019583333333333335,0,0.0,0,0,0,1.2208553143673218,1.0,0,0.0,nan,0.020814279967872995,0.9017571686116973,0.7414583333333333,0.8881590433770896,0.000860662000000012,0.039983163000000044,1,0,,,32,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A3-r004.json.gz,b8fb96e6f808ef519a877843204675f7463ec627b2bd2aa23d33f930846137fd
CONF-S2-A0-r004,S2,A0,4,confirmatory,simulation,SIL-container,OP-SIM,s09,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.9016299782660555,0.741875,0.8869050569615349,0.00011872799999990136,0.02525788800000006,1,0,,,33,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A0-r004.json.gz,06b421876d19545cea0fe3d6da4d106acbbb349bd99d6643fb1294f8a46bf62d
CONF-S2-A2-r004,S2,A2,4,confirmatory,simulation,SIL-container,AUTO,s09,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,47,0.019583333333333335,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.901735628018078,0.741875,0.8870981762320667,0.00012791499999975642,0.03897970300000031,1,0,,,34,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A2-r004.json.gz,6f9d51704d54d13bb6360fc02f4550409e114dd728b2f052879e0db78cc16ef6
CONF-S2-A1-r004,S2,A1,4,confirmatory,simulation,SIL-container,AUTO,s09,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,nan,nan,0,0.0,nan,nan,0.901393316024041,0.7422916666666667,0.8843460817980553,0.00011760500000024265,0.02528089900000019,1,0,,,35,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A1-r004.json.gz,eb84b00229b1a8e1bb3e6e5b5a4d145dfacaff3bed83c84546155d71f60ee023
CONF-S2-A4-r004,S2,A4,4,confirmatory,simulation,SIL-container,AUTO,s09,,300.0,391.0,392.0,400.001,408.001,128.5,123.00099999999998,91.0,108.00099999999998,1,1,1,integrity,revoke_identity,1,0.0,0.0,0.03,0,0,0,47,0.019583333333333335,0,0.0,1,1,183,nan,nan,1,0.16666666666666666,1.0,nan,0.9899619861692545,0.09541666666666666,0.8871311727342146,0.00012874100000015432,0.026147304000000204,0,0,,,36,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S2-A4-r004.json.gz,b7e5591c2730bb7b6b7e8fdd6b7b62518e4f695ebc6841e1a7afa01767137c38
CONF-S1-A2-r011,S1,A2,11,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,339.5,340.5,348.501,356.501,101.0,71.50099999999998,39.5,56.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5610589292911962,0.03,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9755044375388843,0.08,0.7411422115218704,0.0001260149999997573,0.02312317900000016,0,0,,,37,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A2-r011.json.gz,bc9558a856bff0b27228b10e037c7dcead509ff41fcec13ba7f4cd4a9ffb49bb
CONF-S1-A1-r011,S1,A1,11,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,22,0.009166666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.7541327430669098,0.7460416666666667,0.7375364369017391,0.0001149940000000349,0.025044701999999752,1,0,,,38,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A1-r011.json.gz,37207ff311babd1407485c6c258b9b2f2c623cf49fc51ae3356c89dd6db69371
CONF-S1-A4-r011,S1,A4,11,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,339.5,340.5,348.501,356.501,102.5,71.50099999999998,39.5,56.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5610589292911962,0.03,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.9754778974158914,0.07916666666666666,0.7403338527234234,0.00020943699999964593,0.02265914300000027,0,0,,,39,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A4-r011.json.gz,308ae2e4bbef6748fbe47fc53af2b668f18078d3b9e6293df2533183ec28fae4
CONF-S1-A3-r011,S1,A3,11,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,339.5,340.5,348.501,356.501,103.5,71.50099999999998,39.5,56.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5610589292911962,0.03,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,1.1940083629558402,1.0,1,0.5,1.0,0.18460645823151522,0.9754225277220719,0.08041666666666666,0.7409417256136211,0.0008558230000001998,0.024700802999999993,0,0,,,40,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A3-r011.json.gz,d6dbee2154e9297e0d392ab2205db15519c1a92e2f313710c926ccaf6f4fac0b
CONF-S1-A5-r011,S1,A5,11,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,339.5,340.5,348.501,356.501,103.0,71.50099999999998,39.5,56.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5610589292911962,0.03,0,0,0,35,0.014583333333333334,0,0.0,0,0,0,1.1814859529839385,1.0,1,1.0,1.0,0.008829627989890787,0.9755394781328284,0.08083333333333333,0.7417912549663412,0.0009554829999998127,0.027907670999999912,0,0,,,41,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A5-r011.json.gz,4a1cdb12f09681f84b4bb00792beb2ff83108c7aa8708f75aba4de41c0495a7b
CONF-S1-A0-r011,S1,A0,11,confirmatory,simulation,SIL-container,OP-SIM,e1,,300.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,,revoke_identity,1,0.0,0.0,1.0,0,0,0,22,0.009166666666666667,0,0.0,0,0,0,nan,nan,1,0.5,1.0,nan,0.7540269133912493,0.7464583333333333,0.735432767227141,0.00016281299999976184,0.03226594399999971,1,0,,,42,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A0-r011.json.gz,9f90e530520182f132b31c695c6301ca38ff605545d67fb1dce6cbb189bd5f69
CONF-S1-A5-r046,S1,A5,46,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,338.5,339.5,347.501,355.501,101.0,70.50099999999998,38.5,55.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5640141658309488,0.03,0,0,0,54,0.0225,0,0.0,0,0,0,1.180225803653765,1.0,1,1.0,1.0,0.024143416547745378,0.9755929879369859,0.07916666666666666,0.7428238018725775,0.0009398130000000116,0.02695121800000022,0,0,,,43,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A5-r046.json.gz,ab5e94c8f3967da4202d5318b94e9eaa085f2a15ff771ce91b74f013c4ae17ec
CONF-S1-A3-r046,S1,A3,46,confirmatory,simulation,SIL-container,AUTO,e1,,300.0,338.5,339.5,347.501,355.501,104.0,70.50099999999998,38.5,55.500999999999976,1,1,1,anomaly,revoke_identity,1,0.0,0.5640141658309488,0.03,0,0,0,54,0.0225,0,0.0,0,0,0,1.1916668011267486,1.0,1,0.5,1.0,0.2009548771278385,0.9755277627034014,0.08083333333333333,0.7405017874941688,0.0009269259999999946,0.030198922999999933,0,0,,,44,2026-08-30T20:06:16+00:00,data/simulation/raw/CONF-S1-A3-r046.json.gz,e429c82ebb27755c8ef167fb671ac8273c949ddc2c18513b35b4aaab4bac596e
