run_id,replicate_id,alert_id,step,timestamp_utc,site_id,detector,score,threshold,rule_hits,explanation,correlated_with,recommended_action,approval_required,shadow_mode
doe-002,0,alert-site_b-385,385,2026-09-03T09:06:25Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-386,386,2026-09-03T09:06:26Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-387,387,2026-09-03T09:06:27Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-388,388,2026-09-03T09:06:28Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-389,389,2026-09-03T09:06:29Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-390,390,2026-09-03T09:06:30Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-391,391,2026-09-03T09:06:31Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-392,392,2026-09-03T09:06:32Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-393,393,2026-09-03T09:06:33Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-394,394,2026-09-03T09:06:34Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-395,395,2026-09-03T09:06:35Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-396,396,2026-09-03T09:06:36Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-397,397,2026-09-03T09:06:37Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-398,398,2026-09-03T09:06:38Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-399,399,2026-09-03T09:06:39Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-400,400,2026-09-03T09:06:40Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-401,401,2026-09-03T09:06:41Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-402,402,2026-09-03T09:06:42Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-403,403,2026-09-03T09:06:43Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-404,404,2026-09-03T09:06:44Z,site_b,rules,0.35,0.2546929554585091,scan_rate,connection/port counters above the benign envelope,,,1,1
doe-002,0,alert-site_b-405,405,2026-09-03T09:06:45Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-406,406,2026-09-03T09:06:46Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-407,407,2026-09-03T09:06:47Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-408,408,2026-09-03T09:06:48Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-409,409,2026-09-03T09:06:49Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-410,410,2026-09-03T09:06:50Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-411,411,2026-09-03T09:06:51Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-412,412,2026-09-03T09:06:52Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-413,413,2026-09-03T09:06:53Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-414,414,2026-09-03T09:06:54Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-415,415,2026-09-03T09:06:55Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-416,416,2026-09-03T09:06:56Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-417,417,2026-09-03T09:06:57Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-418,418,2026-09-03T09:06:58Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-419,419,2026-09-03T09:06:59Z,site_b,rules,0.65,0.2546929554585091,scan_rate|lateral,connection/port counters above the benign envelope; asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-420,420,2026-09-03T09:07:00Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-421,421,2026-09-03T09:07:01Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-422,422,2026-09-03T09:07:02Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-423,423,2026-09-03T09:07:03Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-424,424,2026-09-03T09:07:04Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-425,425,2026-09-03T09:07:05Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-426,426,2026-09-03T09:07:06Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-427,427,2026-09-03T09:07:07Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-428,428,2026-09-03T09:07:08Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-429,429,2026-09-03T09:07:09Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-430,430,2026-09-03T09:07:10Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-431,431,2026-09-03T09:07:11Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-432,432,2026-09-03T09:07:12Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-433,433,2026-09-03T09:07:13Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-434,434,2026-09-03T09:07:14Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-435,435,2026-09-03T09:07:15Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-436,436,2026-09-03T09:07:16Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-437,437,2026-09-03T09:07:17Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-438,438,2026-09-03T09:07:18Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-439,439,2026-09-03T09:07:19Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-440,440,2026-09-03T09:07:20Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-441,441,2026-09-03T09:07:21Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-442,442,2026-09-03T09:07:22Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-443,443,2026-09-03T09:07:23Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-444,444,2026-09-03T09:07:24Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-445,445,2026-09-03T09:07:25Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-446,446,2026-09-03T09:07:26Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-447,447,2026-09-03T09:07:27Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-448,448,2026-09-03T09:07:28Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-449,449,2026-09-03T09:07:29Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-450,450,2026-09-03T09:07:30Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-451,451,2026-09-03T09:07:31Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-452,452,2026-09-03T09:07:32Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-453,453,2026-09-03T09:07:33Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-454,454,2026-09-03T09:07:34Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-455,455,2026-09-03T09:07:35Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-456,456,2026-09-03T09:07:36Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-457,457,2026-09-03T09:07:37Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-458,458,2026-09-03T09:07:38Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-459,459,2026-09-03T09:07:39Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-460,460,2026-09-03T09:07:40Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-461,461,2026-09-03T09:07:41Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-462,462,2026-09-03T09:07:42Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-463,463,2026-09-03T09:07:43Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-464,464,2026-09-03T09:07:44Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-465,465,2026-09-03T09:07:45Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-466,466,2026-09-03T09:07:46Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-467,467,2026-09-03T09:07:47Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-468,468,2026-09-03T09:07:48Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
doe-002,0,alert-site_b-469,469,2026-09-03T09:07:49Z,site_b,rules,0.3,0.2546929554585091,lateral,asset-to-asset sequence observed,,,1,1
