run_id,replicate_id,truth_id,kind,cause,site_id,target,stage,intensity,onset_utc,end_utc,onset_step,end_step,expected_observable,notes
compound-challenge,0,transition:protection_trip:257,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:17Z,2026-09-03T09:04:18Z,257,258,protection_trip,
compound-challenge,0,transition:shed_groups:257,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:17Z,2026-09-03T09:04:18Z,257,258,shed_groups,
compound-challenge,0,transition:ap_online:site_a:257,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:17Z,2026-09-03T09:04:18Z,257,258,ap_online:site_a,
compound-challenge,0,transition:power_state:272,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:32Z,2026-09-03T09:04:33Z,272,273,power_state,
compound-challenge,0,transition:shed_groups:272,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:32Z,2026-09-03T09:04:33Z,272,273,shed_groups,
compound-challenge,0,transition:ap_online:site_a:272,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:32Z,2026-09-03T09:04:33Z,272,273,ap_online:site_a,
compound-challenge,0,transition:protection_trip:273,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:33Z,2026-09-03T09:04:34Z,273,274,protection_trip,
compound-challenge,0,transition:power_state:274,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:34Z,2026-09-03T09:04:35Z,274,275,power_state,
compound-challenge,0,transition:protection_trip:274,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:34Z,2026-09-03T09:04:35Z,274,275,protection_trip,
compound-challenge,0,transition:shed_groups:274,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:34Z,2026-09-03T09:04:35Z,274,275,shed_groups,
compound-challenge,0,transition:ap_online:site_a:274,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:34Z,2026-09-03T09:04:35Z,274,275,ap_online:site_a,
compound-challenge,0,transition:active_wan:site_a:275,transition,active_wan:site_a,site_a,active_wan:site_a,A-WAN-2->A-WAN-1,,2026-09-03T09:04:35Z,2026-09-03T09:04:36Z,275,276,active_wan:site_a,
compound-challenge,0,transition:vpn_state:site_a:275,transition,vpn_state:site_a,site_a,vpn_state:site_a,DEGRADED->DOWN,,2026-09-03T09:04:35Z,2026-09-03T09:04:36Z,275,276,vpn_state:site_a,
compound-challenge,0,transition:vpn_state:site_b:275,transition,vpn_state:site_b,site_b,vpn_state:site_b,DEGRADED->DOWN,,2026-09-03T09:04:35Z,2026-09-03T09:04:36Z,275,276,vpn_state:site_b,
compound-challenge,0,transition:vpn_state:site_a:281,transition,vpn_state:site_a,site_a,vpn_state:site_a,DOWN->RECONNECTING,,2026-09-03T09:04:41Z,2026-09-03T09:04:42Z,281,282,vpn_state:site_a,
compound-challenge,0,transition:vpn_state:site_b:281,transition,vpn_state:site_b,site_b,vpn_state:site_b,DOWN->RECONNECTING,,2026-09-03T09:04:41Z,2026-09-03T09:04:42Z,281,282,vpn_state:site_b,
compound-challenge,0,transition:vpn_state:site_a:282,transition,vpn_state:site_a,site_a,vpn_state:site_a,RECONNECTING->UP,,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,vpn_state:site_a,
compound-challenge,0,transition:vpn_state:site_b:282,transition,vpn_state:site_b,site_b,vpn_state:site_b,RECONNECTING->UP,,2026-09-03T09:04:42Z,2026-09-03T09:04:43Z,282,283,vpn_state:site_b,
compound-challenge,0,transition:vpn_state:site_a:283,transition,vpn_state:site_a,site_a,vpn_state:site_a,UP->DEGRADED,,2026-09-03T09:04:43Z,2026-09-03T09:04:44Z,283,284,vpn_state:site_a,
compound-challenge,0,transition:vpn_state:site_b:283,transition,vpn_state:site_b,site_b,vpn_state:site_b,UP->DEGRADED,,2026-09-03T09:04:43Z,2026-09-03T09:04:44Z,283,284,vpn_state:site_b,
compound-challenge,0,transition:power_state:289,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:04:49Z,2026-09-03T09:04:50Z,289,290,power_state,
compound-challenge,0,transition:shed_groups:289,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:04:49Z,2026-09-03T09:04:50Z,289,290,shed_groups,
compound-challenge,0,transition:ap_online:site_a:289,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:04:49Z,2026-09-03T09:04:50Z,289,290,ap_online:site_a,
compound-challenge,0,transition:protection_trip:290,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:04:50Z,2026-09-03T09:04:51Z,290,291,protection_trip,
compound-challenge,0,transition:power_state:291,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:04:51Z,2026-09-03T09:04:52Z,291,292,power_state,
compound-challenge,0,transition:protection_trip:291,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:04:51Z,2026-09-03T09:04:52Z,291,292,protection_trip,
compound-challenge,0,transition:shed_groups:291,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:04:51Z,2026-09-03T09:04:52Z,291,292,shed_groups,
compound-challenge,0,transition:ap_online:site_a:291,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:04:51Z,2026-09-03T09:04:52Z,291,292,ap_online:site_a,
compound-challenge,0,transition:power_state:306,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:05:06Z,2026-09-03T09:05:07Z,306,307,power_state,
compound-challenge,0,transition:shed_groups:306,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:05:06Z,2026-09-03T09:05:07Z,306,307,shed_groups,
compound-challenge,0,transition:ap_online:site_a:306,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:05:06Z,2026-09-03T09:05:07Z,306,307,ap_online:site_a,
compound-challenge,0,transition:protection_trip:307,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:05:07Z,2026-09-03T09:05:08Z,307,308,protection_trip,
compound-challenge,0,transition:power_state:308,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:05:08Z,2026-09-03T09:05:09Z,308,309,power_state,
compound-challenge,0,transition:protection_trip:308,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:05:08Z,2026-09-03T09:05:09Z,308,309,protection_trip,
compound-challenge,0,transition:shed_groups:308,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:05:08Z,2026-09-03T09:05:09Z,308,309,shed_groups,
compound-challenge,0,transition:ap_online:site_a:308,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:05:08Z,2026-09-03T09:05:09Z,308,309,ap_online:site_a,
compound-challenge,0,transition:power_state:323,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:05:23Z,2026-09-03T09:05:24Z,323,324,power_state,
compound-challenge,0,transition:shed_groups:323,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:05:23Z,2026-09-03T09:05:24Z,323,324,shed_groups,
compound-challenge,0,transition:ap_online:site_a:323,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:05:23Z,2026-09-03T09:05:24Z,323,324,ap_online:site_a,
compound-challenge,0,transition:protection_trip:324,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:05:24Z,2026-09-03T09:05:25Z,324,325,protection_trip,
compound-challenge,0,transition:power_state:325,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:05:25Z,2026-09-03T09:05:26Z,325,326,power_state,
compound-challenge,0,transition:protection_trip:325,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:05:25Z,2026-09-03T09:05:26Z,325,326,protection_trip,
compound-challenge,0,transition:shed_groups:325,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:05:25Z,2026-09-03T09:05:26Z,325,326,shed_groups,
compound-challenge,0,transition:ap_online:site_a:325,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:05:25Z,2026-09-03T09:05:26Z,325,326,ap_online:site_a,
compound-challenge,0,transition:power_state:340,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:05:40Z,2026-09-03T09:05:41Z,340,341,power_state,
compound-challenge,0,transition:shed_groups:340,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:05:40Z,2026-09-03T09:05:41Z,340,341,shed_groups,
compound-challenge,0,transition:ap_online:site_a:340,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:05:40Z,2026-09-03T09:05:41Z,340,341,ap_online:site_a,
compound-challenge,0,transition:protection_trip:341,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:05:41Z,2026-09-03T09:05:42Z,341,342,protection_trip,
compound-challenge,0,transition:power_state:342,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:05:42Z,2026-09-03T09:05:43Z,342,343,power_state,
compound-challenge,0,transition:protection_trip:342,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:05:42Z,2026-09-03T09:05:43Z,342,343,protection_trip,
compound-challenge,0,transition:shed_groups:342,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:05:42Z,2026-09-03T09:05:43Z,342,343,shed_groups,
compound-challenge,0,transition:ap_online:site_a:342,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:05:42Z,2026-09-03T09:05:43Z,342,343,ap_online:site_a,
compound-challenge,0,transition:power_state:357,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:05:57Z,2026-09-03T09:05:58Z,357,358,power_state,
compound-challenge,0,transition:shed_groups:357,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:05:57Z,2026-09-03T09:05:58Z,357,358,shed_groups,
compound-challenge,0,transition:ap_online:site_a:357,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:05:57Z,2026-09-03T09:05:58Z,357,358,ap_online:site_a,
compound-challenge,0,transition:protection_trip:358,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:05:58Z,2026-09-03T09:05:59Z,358,359,protection_trip,
compound-challenge,0,transition:power_state:359,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:05:59Z,2026-09-03T09:06:00Z,359,360,power_state,
compound-challenge,0,transition:protection_trip:359,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:05:59Z,2026-09-03T09:06:00Z,359,360,protection_trip,
compound-challenge,0,transition:shed_groups:359,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:05:59Z,2026-09-03T09:06:00Z,359,360,shed_groups,
compound-challenge,0,transition:ap_online:site_a:359,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:05:59Z,2026-09-03T09:06:00Z,359,360,ap_online:site_a,
compound-challenge,0,transition:power_state:374,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:06:14Z,2026-09-03T09:06:15Z,374,375,power_state,
compound-challenge,0,transition:shed_groups:374,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:06:14Z,2026-09-03T09:06:15Z,374,375,shed_groups,
compound-challenge,0,transition:ap_online:site_a:374,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:06:14Z,2026-09-03T09:06:15Z,374,375,ap_online:site_a,
compound-challenge,0,transition:protection_trip:375,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:06:15Z,2026-09-03T09:06:16Z,375,376,protection_trip,
compound-challenge,0,transition:power_state:376,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:06:16Z,2026-09-03T09:06:17Z,376,377,power_state,
compound-challenge,0,transition:protection_trip:376,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:06:16Z,2026-09-03T09:06:17Z,376,377,protection_trip,
compound-challenge,0,transition:shed_groups:376,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:06:16Z,2026-09-03T09:06:17Z,376,377,shed_groups,
compound-challenge,0,transition:ap_online:site_a:376,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:06:16Z,2026-09-03T09:06:17Z,376,377,ap_online:site_a,
compound-challenge,0,transition:power_state:391,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,391,392,power_state,
compound-challenge,0,transition:shed_groups:391,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,391,392,shed_groups,
compound-challenge,0,transition:ap_online:site_a:391,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:06:31Z,2026-09-03T09:06:32Z,391,392,ap_online:site_a,
compound-challenge,0,transition:protection_trip:392,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:06:32Z,2026-09-03T09:06:33Z,392,393,protection_trip,
compound-challenge,0,transition:power_state:393,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,393,394,power_state,
compound-challenge,0,transition:protection_trip:393,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,393,394,protection_trip,
compound-challenge,0,transition:shed_groups:393,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,393,394,shed_groups,
compound-challenge,0,transition:ap_online:site_a:393,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:06:33Z,2026-09-03T09:06:34Z,393,394,ap_online:site_a,
compound-challenge,0,transition:vpn_state:site_a:400,transition,vpn_state:site_a,site_a,vpn_state:site_a,DEGRADED->UP,,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,400,401,vpn_state:site_a,
compound-challenge,0,transition:vpn_state:site_b:400,transition,vpn_state:site_b,site_b,vpn_state:site_b,DEGRADED->UP,,2026-09-03T09:06:40Z,2026-09-03T09:06:41Z,400,401,vpn_state:site_b,
compound-challenge,0,transition:power_state:408,transition,power_state,site_a,power_state,LOAD_SHED->BATTERY,,2026-09-03T09:06:48Z,2026-09-03T09:06:49Z,408,409,power_state,
compound-challenge,0,transition:shed_groups:408,transition,shed_groups,site_a,shed_groups,"(3,)->()",,2026-09-03T09:06:48Z,2026-09-03T09:06:49Z,408,409,shed_groups,
compound-challenge,0,transition:ap_online:site_a:408,transition,ap_online:site_a,site_a,ap_online:site_a,12->48,,2026-09-03T09:06:48Z,2026-09-03T09:06:49Z,408,409,ap_online:site_a,
compound-challenge,0,transition:protection_trip:409,transition,protection_trip,site_a,protection_trip,->OCP_DSG,,2026-09-03T09:06:49Z,2026-09-03T09:06:50Z,409,410,protection_trip,
compound-challenge,0,transition:power_state:410,transition,power_state,site_a,power_state,BATTERY->LOAD_SHED,,2026-09-03T09:06:50Z,2026-09-03T09:06:51Z,410,411,power_state,
compound-challenge,0,transition:protection_trip:410,transition,protection_trip,site_a,protection_trip,OCP_DSG->,,2026-09-03T09:06:50Z,2026-09-03T09:06:51Z,410,411,protection_trip,
compound-challenge,0,transition:shed_groups:410,transition,shed_groups,site_a,shed_groups,"()->(3,)",,2026-09-03T09:06:50Z,2026-09-03T09:06:51Z,410,411,shed_groups,
compound-challenge,0,transition:ap_online:site_a:410,transition,ap_online:site_a,site_a,ap_online:site_a,48->12,,2026-09-03T09:06:50Z,2026-09-03T09:06:51Z,410,411,ap_online:site_a,
