t,weighted_x,weighted_q,reconfig_failure_prob,max_degradation,max_backlog
173.60000000000002,0.0001697001329510672,0.2755415275092011,0.0017481095141701486,0.0025236172557646652,0.36036920819009266
173.65,0.00016965725260675144,0.2755415142778478,0.0017481083534333641,0.0025230182777877808,0.360369157205173
173.70000000000002,0.00016961439651724464,0.2755415010541569,0.0017481071933554415,0.0025224196187404457,0.3603691062495257
173.75,0.00016957156466116386,0.2755414878381221,0.0017481060339357701,0.0025218212783556515,0.36036905532312474
173.8,0.00016952875701735796,0.2755414746297363,0.0017481048751737949,0.002521223256374494,0.3603690044259442
173.85000000000002,0.0001694859735645168,0.27554146142899266,0.0017481037170689606,0.002520625552531408,0.36036895355795806
173.9,0.00016944321428134475,0.2755414482358842,0.0017481025596206012,0.002520028166560717,0.36036890271914046
173.95000000000002,0.0001694004791467824,0.2755414350504044,0.0017481014028282726,0.0025194310982050716,0.3603688519094655
174.0,0.00016935776813957256,0.27554142187254604,0.0017481002466913087,0.002518834347198906,0.36036880112890735
174.05,0.00016931508123860367,0.27554140870230265,0.0017480990912090988,0.0025182379132815402,0.36036875037744015
174.10000000000002,0.0001692724184227386,0.27554139553966717,0.0017480979363811988,0.0025176417961906283,0.3603686996550381
174.15,0.00016922977967089538,0.27554138238463294,0.0017480967822068871,0.002517045995665268,0.3603686489616755
174.20000000000002,0.00016918716496208547,0.2755413692371931,0.0017480956286857197,0.0025164505114474434,0.3603685982973265
174.25,0.00016914457427511884,0.2755413560973408,0.0017480944758169747,0.002515855343270923,0.3603685476619655
174.3,0.00016910200758903885,0.27554134296506955,0.0017480933236002083,0.00251526049087758,0.36036849705556684
174.35000000000002,0.00016905946488282803,0.2755413298403722,0.0017480921720348097,0.00251466595400629,0.3603684464781048
174.4,0.0001690169461355427,0.27554131672324217,0.0017480910211202239,0.0025140717323981487,0.36036839592955383
174.45000000000002,0.00016897445132627945,0.2755413036136728,0.0017480898708558401,0.0025134778257951407,0.3603683454098883
174.5,0.00016893198043403586,0.27554129051165716,0.0017480887212411034,0.002512884233934809,0.3603682949190828
174.55,0.00016888953343791548,0.27554127741718853,0.0017480875722754585,0.0025122909565580276,0.36036824445711163
174.60000000000002,0.0001688471103171532,0.2755412643302604,0.001748086423958295,0.0025116979934101114,0.36036819402394943
174.65,0.00016880471105086916,0.2755412512508658,0.001748085276289113,0.002511105344231268,0.3603681436195707
174.70000000000002,0.00016876233561816142,0.2755412381789981,0.0017480841292673022,0.0025105130087602623,0.36036809324395
174.75,0.0001687199839982764,0.27554122511465057,0.0017480829828922517,0.0025099209867408545,0.36036804289706204
174.8,0.0001686776561704779,0.2755412120578166,0.0017480818371635176,0.0025093292779168053,0.3603679925788813
174.85000000000002,0.0001686353521139828,0.2755411990084895,0.0017480806920803782,0.0025087378820294326,0.36036794228938257
174.9,0.0001685930718080872,0.2755411859666624,0.0017480795476424449,0.002508146798822386,0.36036789202854047
174.95000000000002,0.00016855081523202737,0.2755411729323289,0.001748078403848996,0.0025075560280364284,0.36036784179632975
175.0,0.00016850858236521743,0.2755411599054821,0.0017480772606995876,0.00250696556941854,0.36036779159272514
175.05,0.0001684663731869428,0.2755411468861155,0.0017480761181935534,0.0025063754227100388,0.3603677414177015
175.10000000000002,0.00016842418767661795,0.27554113387422235,0.0017480749763303938,0.0025057855876565727,0.3603676912712336
175.15,0.00016838202581369123,0.27554112086979604,0.0017480738351095537,0.0025051960640043447,0.3603676411532963
175.20000000000002,0.00016833988757752167,0.27554110787283,0.0017480726945304226,0.002504606851495561,0.3603675910638644
175.25,0.00016829777294748524,0.2755410948833174,0.0017480715545925007,0.002504017949872539,0.36036754100291296
175.3,0.0001682556819031542,0.27554108190125187,0.0017480704152951776,0.002503429358884257,0.3603674909704168
175.35000000000002,0.00016821361442397476,0.2755410689266267,0.0017480692766379535,0.002502841078274365,0.3603674409663509
175.4,0.00016817157048951595,0.2755410559594353,0.001748068138620218,0.0025022531077906196,0.3603673909906903
175.45000000000002,0.0001681295500792749,0.2755410429996711,0.0017480670012414157,0.002501665447177226,0.36036734104341
175.5,0.00016808755317287015,0.27554103004732744,0.0017480658645009917,0.0025010780961824963,0.36036729112448507
175.55,0.0001680455797498912,0.2755410171023978,0.0017480647283984463,0.002500491054552967,0.3603672412338906
175.60000000000002,0.0001680036297899175,0.2755410041648756,0.0017480635929331134,0.0024999043220341743,0.36036719137160167
175.65,0.00016796170327257784,0.27554099123475423,0.001748062458104549,0.002499317898372877,0.3603671415375934
175.70000000000002,0.00016791980017761006,0.2755409783120272,0.0017480613239121423,0.0024987317833192746,0.36036709173184106
175.75,0.00016787792048461776,0.27554096539668793,0.0017480601903553938,0.002498145976618016,0.36036704195431973
175.8,0.000167836064173373,0.2755409524887299,0.001748059057433693,0.0024975604780194116,0.3603669922050048
175.85000000000002,0.0001677942312236019,0.27554093958814657,0.0017480579251464845,0.0024969752872714412,0.36036694248387136
175.9,0.00016775242161501578,0.2755409266949314,0.0017480567934932134,0.002496390404120863,0.36036689279089484
175.95000000000002,0.00016771063532744008,0.27554091380907797,0.00174805566247338,0.0024958058283180984,0.3603668431260505
176.0,0.00016766887234070214,0.27554090093057965,0.0017480545320863738,0.0024952215596131255,0.3603667934893137
176.05,0.00016762713263455275,0.27554088805942994,0.0017480534023317507,0.0024946375977523694,0.36036674388065987
176.10000000000002,0.0001675854161889461,0.27554087519562254,0.0017480522732088444,0.0024940539424892494,0.3603666943000643
176.15,0.00016754372298372883,0.2755408623391507,0.0017480511447171554,0.002493470593572522,0.36036664474750246
176.20000000000002,0.0001675020529987754,0.27554084949000807,0.001748050016856073,0.002492887550751499,0.36036659522294995
176.25,0.00016746040621404347,0.27554083664818824,0.0017480488896252089,0.0024923048137779347,0.36036654572638216
176.3,0.00016741878260938457,0.2755408238136846,0.0017480477630238411,0.00249172238239892,0.3603664962577746
176.35000000000002,0.0001673771821649402,0.2755408109864909,0.0017480466370515257,0.002491140256371982,0.36036644681710284
176.4,0.0001673356048605823,0.2755407981666005,0.0017480455117077076,0.002490558435443768,0.3603663974043425
176.45000000000002,0.00016729405067642184,0.2755407853540071,0.0017480443869918316,0.0024899769193694743,0.3603663480194691
176.5,0.0001672525195924052,0.2755407725487042,0.0017480432629032872,0.0024893957078973017,0.3603662986624584
176.55,0.000167211011588589,0.2755407597506853,0.0017480421394416301,0.0024888148007791155,0.360366249333286
176.60000000000002,0.00016716952664516988,0.2755407469599442,0.0017480410166063054,0.002488234197771444,0.36036620003192765
176.65,0.00016712806474225114,0.27554073417647434,0.0017480398943967024,0.002487653898626596,0.36036615075835904
176.70000000000002,0.00016708662585986767,0.27554072140026936,0.001748038772812377,0.0024870739030937727,0.3603661015125559
176.75,0.0001670452099782467,0.2755407086313229,0.0017480376518527185,0.0024864942109289467,0.360366052294494
176.8,0.00016700381707761543,0.27554069586962837,0.001748036531517172,0.002485914821887314,0.3603660031041492
